Age,Attrition,Department,DistanceFromHome,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PerformanceRating,RelationshipSatisfaction,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion
43,Yes,Marketing,24,8964,2,Female,81,3,4,Manager,5,Single,4234,4,Yes,3,4,8,1,21,2,4
32,No,Marketing,37,8965,3,Female,67,3,3,Executive,4,Divorced,10626,4,Yes,3,2,46,2,25,13,9
31,No,Finance,34,8966,2,Female,67,2,4,Assistant,2,Divorced,13186,4,Yes,4,4,87,1,21,11,4
38,No,HR,1,8967,2,Female,29,2,2,Manager,5,Single,13525,4,Yes,2,2,73,1,20,11,5
40,No,Finance,17,8968,1,Female,67,2,2,Executive,3,Married,5291,4,No,3,4,89,4,24,14,1
46,No,HR,32,8969,2,Female,99,2,3,Assistant,1,Divorced,16686,3,Yes,1,1,3,1,5,7,5
38,No,IT,22,8970,4,Female,56,3,1,Manager,5,Divorced,6992,1,No,3,2,67,3,9,3,0
43,No,HR,23,8971,1,Male,43,4,5,Executive,4,Single,15409,1,No,2,2,90,2,25,5,9
45,No,IT,25,8972,3,Female,61,2,3,Assistant,4,Married,10402,3,No,2,3,78,2,2,13,6
47,No,IT,38,8973,4,Female,44,4,2,Manager,3,Single,5779,4,No,1,1,78,4,26,8,0
37,No,Finance,31,8974,3,Male,28,1,2,Manager,4,Single,18109,4,No,3,2,56,4,9,1,1
55,No,IT,17,8975,4,Female,93,1,4,Executive,2,Divorced,16037,1,Yes,3,1,75,3,11,1,3
48,No,HR,22,8976,2,Male,73,3,5,Manager,5,Married,4996,4,No,4,2,30,3,8,10,4
36,No,Sales,15,8977,3,Female,78,3,3,Executive,5,Single,12488,3,Yes,3,1,41,2,26,13,9
23,No,Marketing,29,8978,3,Male,58,2,1,Executive,5,Divorced,14437,1,Yes,3,4,61,2,7,8,0
48,No,Marketing,47,8979,3,Male,28,4,4,Assistant,2,Single,17797,2,Yes,3,3,11,1,6,6,0
23,Yes,HR,17,8980,1,Male,39,4,5,Executive,2,Divorced,19493,1,No,4,1,98,3,20,3,4
29,No,Sales,7,8981,4,Female,58,2,4,Manager,5,Married,3411,1,No,4,4,9,4,27,11,5
44,No,IT,26,8982,4,Male,75,1,1,Executive,5,Single,19454,4,No,3,2,52,2,15,8,2
50,No,HR,25,8983,3,Female,16,2,2,Assistant,4,Married,3717,3,No,4,3,19,2,15,8,4
22,No,IT,49,8984,1,Female,95,1,3,Manager,1,Married,13480,1,Yes,1,3,58,1,7,9,1
21,Yes,Finance,43,8985,1,Female,93,2,3,Assistant,2,Divorced,14866,1,Yes,1,1,22,4,28,10,7
44,Yes,Sales,36,8986,4,Female,88,4,1,Analyst,4,Single,10736,2,No,3,4,87,2,28,10,2
25,No,Marketing,6,8987,3,Female,57,1,3,Assistant,5,Single,18889,3,No,3,1,79,3,22,6,2
45,Yes,HR,39,8988,4,Female,23,4,3,Analyst,5,Divorced,5435,1,No,3,1,66,3,8,12,8
27,No,Marketing,41,8989,2,Female,75,1,4,Analyst,5,Divorced,17268,4,No,2,3,6,3,17,7,3
54,No,IT,4,8990,2,Male,81,3,1,Executive,1,Married,19919,1,No,4,4,47,1,19,13,9
46,No,IT,14,8991,4,Female,38,1,4,Manager,2,Single,10746,3,Yes,2,4,66,1,24,11,2
44,Yes,Finance,22,8992,2,Female,79,3,3,Executive,5,Single,13526,3,No,4,1,25,3,2,6,4
37,No,IT,22,8993,3,Male,52,4,5,Manager,4,Divorced,8172,3,Yes,3,1,14,4,9,3,5
20,No,IT,46,8994,4,Female,84,1,5,Assistant,3,Divorced,13684,3,No,2,1,65,2,29,9,9
58,Yes,Marketing,25,8995,2,Male,19,4,4,Analyst,3,Divorced,12913,2,Yes,4,3,54,2,2,1,0
22,No,Marketing,31,8996,2,Male,82,3,2,Analyst,1,Single,6870,3,No,4,2,11,2,13,5,6
23,No,HR,48,8997,2,Female,81,3,2,Analyst,2,Single,19312,2,Yes,3,3,53,3,25,6,3
56,Yes,HR,42,8998,1,Female,44,2,1,Assistant,2,Married,3905,1,No,3,2,94,3,12,6,8
34,No,IT,5,8999,2,Male,76,3,5,Assistant,1,Divorced,5131,3,Yes,3,4,5,3,23,1,1
27,No,Sales,41,9000,4,Female,21,4,5,Executive,3,Married,14115,4,No,3,4,95,1,4,8,1
57,Yes,HR,28,9001,4,Male,65,3,4,Executive,3,Single,13039,4,No,3,3,70,1,19,14,9
38,No,IT,9,9002,3,Male,46,1,3,Manager,5,Married,9947,4,Yes,4,1,46,3,8,1,1
45,No,Marketing,45,9003,1,Female,88,4,1,Manager,4,Married,11498,3,Yes,4,4,31,3,26,3,9
58,No,Finance,48,9004,2,Male,40,2,4,Analyst,5,Married,6516,4,No,4,1,24,4,13,8,9
29,No,Marketing,25,9005,4,Female,57,3,2,Assistant,2,Divorced,14922,3,No,3,2,58,2,29,13,7
57,No,Marketing,31,9006,3,Female,76,3,3,Assistant,5,Single,8991,2,No,2,3,78,1,27,8,1
33,No,Finance,2,9007,4,Male,45,2,1,Executive,2,Divorced,11708,1,No,1,4,62,2,14,11,3
38,No,Marketing,14,9008,4,Male,37,1,3,Executive,5,Married,19484,4,No,3,2,18,3,7,11,9
49,No,HR,37,9009,1,Female,78,2,2,Manager,4,Divorced,9060,1,No,2,1,36,3,26,1,0
24,No,Marketing,9,9010,4,Female,86,4,4,Manager,5,Single,5147,2,No,2,3,83,4,28,11,3
50,No,Finance,30,9011,1,Female,69,3,4,Executive,5,Single,16743,2,Yes,3,2,83,4,1,13,5
26,No,IT,21,9012,1,Male,30,3,5,Executive,5,Married,14021,1,No,4,3,47,1,11,1,5
38,No,IT,28,9013,4,Female,23,4,4,Assistant,2,Married,13100,1,Yes,2,2,13,1,23,13,2
50,Yes,IT,34,9014,4,Male,18,2,5,Manager,5,Divorced,3027,1,Yes,3,4,25,2,17,8,8
58,No,Finance,42,9015,4,Male,97,1,4,Executive,3,Single,6336,4,Yes,4,4,52,2,17,2,4
43,Yes,Finance,35,9016,3,Male,53,4,1,Executive,3,Single,7133,2,No,2,2,69,1,15,5,8
53,No,HR,40,9017,2,Female,58,1,2,Analyst,4,Divorced,14416,3,No,4,3,6,3,27,8,1
42,No,Finance,10,9018,3,Male,55,3,3,Executive,1,Single,5375,4,No,4,4,9,1,21,5,2
59,No,IT,36,9019,2,Female,27,4,2,Executive,5,Married,3047,2,Yes,2,4,89,2,10,12,6
25,Yes,Finance,13,9020,2,Male,90,2,2,Assistant,5,Married,10058,1,Yes,3,4,72,1,16,7,4
57,No,Sales,34,9021,1,Female,87,1,5,Executive,2,Divorced,14905,2,No,1,2,3,2,5,14,8
55,Yes,Marketing,26,9022,3,Female,26,4,5,Manager,1,Divorced,11197,1,Yes,3,1,22,2,28,6,1
46,No,HR,18,9023,3,Male,38,1,1,Analyst,1,Divorced,8533,2,Yes,1,2,74,2,2,5,8
30,No,IT,9,9024,3,Female,62,3,3,Assistant,5,Married,11961,3,No,2,2,88,4,7,11,7
24,Yes,IT,26,9025,3,Male,91,4,4,Manager,5,Divorced,10602,4,No,1,2,96,3,3,3,4
36,No,Sales,2,9026,4,Male,46,3,4,Analyst,5,Single,4362,1,Yes,3,2,7,2,15,6,0
26,No,HR,48,9027,1,Male,52,1,2,Analyst,1,Divorced,15020,2,No,4,2,74,3,27,9,9
46,Yes,Marketing,48,9028,2,Male,92,1,1,Executive,3,Single,3007,3,No,3,1,93,3,11,14,0
34,No,HR,10,9029,1,Male,80,3,3,Analyst,2,Married,7872,1,Yes,2,2,85,1,1,7,6
32,No,HR,5,9030,3,Male,68,4,4,Analyst,3,Single,3328,4,No,4,4,66,4,23,10,1
30,No,IT,28,9031,4,Male,35,3,2,Executive,5,Single,16711,4,No,1,1,98,4,16,1,0
45,No,Finance,16,9032,2,Female,45,3,1,Assistant,1,Single,16706,3,Yes,3,2,50,3,11,5,2
41,Yes,Marketing,31,9033,2,Male,78,2,3,Executive,3,Married,5466,3,No,2,4,5,3,20,7,1
47,No,HR,41,9034,3,Male,66,4,2,Assistant,1,Single,8329,4,Yes,1,4,37,1,20,14,2
43,No,Sales,39,9035,4,Female,49,1,2,Analyst,5,Single,19484,2,No,2,4,19,1,19,7,8
48,No,IT,24,9036,1,Female,30,2,1,Manager,3,Divorced,5461,3,No,3,1,12,2,7,13,8
28,No,Finance,10,9037,3,Male,54,4,1,Assistant,1,Divorced,3322,3,No,2,3,92,4,18,11,8
23,Yes,Finance,37,9038,2,Male,52,2,1,Assistant,4,Divorced,7846,2,No,4,2,29,4,23,7,5
37,No,IT,45,9039,2,Male,71,1,1,Assistant,3,Single,14268,3,Yes,2,3,38,3,28,13,2
35,Yes,HR,24,9040,1,Female,17,2,3,Assistant,2,Single,3606,2,No,3,3,20,2,10,14,5
52,No,IT,37,9041,3,Male,51,3,1,Analyst,1,Married,12300,2,Yes,3,2,60,3,8,14,2
48,No,Finance,48,9042,3,Female,16,3,1,Manager,5,Single,7335,2,No,4,3,83,3,2,6,7
58,No,Finance,46,9043,2,Male,17,4,1,Assistant,5,Single,16360,1,No,2,3,18,2,24,13,4
29,No,Sales,26,9044,4,Male,61,2,3,Manager,3,Married,4121,3,Yes,4,1,88,4,7,11,1
28,No,Sales,20,9045,2,Female,41,2,4,Analyst,5,Single,16723,2,Yes,1,4,33,3,26,2,4
50,No,Finance,13,9046,2,Male,77,4,2,Assistant,4,Married,6341,3,No,1,1,39,3,8,13,2
47,No,Sales,22,9047,1,Male,52,3,5,Manager,2,Married,4259,1,No,3,1,3,1,19,12,1
22,No,Sales,21,9048,1,Male,58,2,2,Assistant,3,Divorced,13420,1,Yes,2,3,12,4,6,2,9
33,No,Sales,30,9049,3,Female,22,2,3,Assistant,3,Single,3596,2,No,3,4,61,3,1,10,9
44,Yes,Finance,45,9050,1,Male,37,4,1,Analyst,5,Divorced,9389,2,No,1,3,55,2,23,6,7
34,No,HR,4,9051,4,Male,20,3,3,Assistant,1,Single,7536,2,No,3,1,66,3,11,11,8
21,No,HR,8,9052,2,Female,39,2,4,Manager,5,Divorced,19851,3,No,2,4,10,1,20,1,2
43,No,Marketing,22,9053,1,Female,73,4,5,Manager,1,Married,12156,4,No,3,1,36,4,4,14,9
33,No,Sales,47,9054,2,Male,71,4,4,Analyst,5,Married,12829,1,No,1,3,62,4,12,6,3
26,No,HR,49,9055,2,Male,72,3,1,Executive,1,Married,14005,3,No,2,1,19,1,28,5,6
55,No,Marketing,49,9056,1,Female,30,4,3,Executive,1,Married,3211,3,No,1,4,97,1,9,13,6
43,No,IT,13,9057,4,Male,40,2,3,Analyst,4,Single,18395,4,Yes,2,3,60,2,23,1,1
46,Yes,Sales,36,9058,1,Male,93,2,1,Analyst,4,Single,3769,2,No,1,4,7,1,8,5,0
56,No,HR,33,9059,3,Female,61,3,1,Executive,4,Divorced,18450,2,Yes,1,3,55,3,6,4,2
57,No,HR,14,9060,1,Male,54,1,5,Executive,5,Single,16919,4,No,2,3,77,4,18,9,1
49,No,HR,26,9061,2,Male,33,1,4,Manager,2,Single,6258,4,No,4,3,41,4,19,11,7
46,Yes,Marketing,11,9062,2,Female,92,1,1,Manager,4,Divorced,19643,4,No,3,2,22,3,20,1,4
58,No,IT,7,9063,4,Male,58,1,1,Manager,3,Married,4754,1,Yes,2,1,59,3,18,10,8
34,No,Sales,11,9064,3,Male,40,1,4,Executive,2,Divorced,13589,1,No,4,3,61,3,27,3,6
45,Yes,HR,3,9065,2,Male,66,2,1,Analyst,3,Divorced,3045,1,Yes,1,2,5,2,1,2,0
20,No,Finance,18,9066,4,Female,51,2,5,Assistant,4,Married,3876,3,No,2,4,7,2,29,11,5
23,No,Sales,4,9067,2,Male,91,4,5,Manager,3,Divorced,5917,3,Yes,2,3,54,3,9,1,3
48,No,Finance,10,9068,1,Female,61,4,4,Assistant,5,Divorced,4955,3,No,3,4,77,4,13,2,9
20,No,Marketing,31,9069,4,Female,86,4,2,Analyst,3,Divorced,5274,3,No,4,1,21,4,12,11,0
41,No,HR,12,9070,4,Male,28,1,5,Executive,2,Single,10735,4,Yes,4,4,21,3,26,7,1
30,No,Sales,34,9071,4,Female,40,2,3,Manager,4,Married,4739,3,Yes,1,1,25,4,18,5,0
29,Yes,Sales,21,9072,1,Male,61,2,3,Executive,3,Married,18313,1,No,4,3,10,1,27,2,9
36,No,HR,16,9073,2,Male,27,1,2,Analyst,3,Divorced,16549,4,No,4,2,63,2,21,4,4
55,No,IT,28,9074,3,Male,25,3,5,Manager,3,Single,16412,3,Yes,2,4,13,3,7,11,4
45,No,Marketing,29,9075,2,Female,16,1,1,Analyst,3,Married,19717,3,Yes,3,2,17,1,29,6,3
40,Yes,HR,37,9076,3,Male,44,4,2,Analyst,2,Married,4530,2,Yes,3,3,7,2,11,8,0
32,No,Sales,38,9077,2,Male,38,3,1,Manager,1,Divorced,3555,1,No,1,4,53,3,18,6,0
28,No,IT,6,9078,2,Male,96,3,3,Assistant,5,Divorced,9028,2,No,4,4,10,1,22,6,6
30,No,Sales,27,9079,2,Female,37,4,2,Manager,4,Divorced,16210,4,No,1,1,33,2,10,6,9
30,No,Finance,20,9080,2,Female,84,4,5,Executive,1,Married,12491,4,No,3,2,65,4,27,5,8
25,No,Sales,22,9081,2,Male,89,3,3,Assistant,5,Divorced,15911,1,Yes,4,3,81,2,8,5,6
20,No,Marketing,2,9082,1,Male,21,3,5,Manager,3,Divorced,10685,2,Yes,1,3,11,2,14,6,3
25,No,HR,18,9083,3,Male,61,4,1,Manager,1,Divorced,9023,1,Yes,4,4,66,3,14,6,3
32,No,Sales,21,9084,4,Male,24,4,5,Manager,5,Single,6686,2,No,1,4,53,2,13,1,8
41,No,Finance,6,9085,2,Female,99,4,2,Manager,5,Divorced,10016,2,No,1,3,20,3,7,7,5
50,No,Finance,23,9086,4,Female,87,3,1,Manager,1,Married,6499,2,Yes,3,3,82,4,15,6,9
41,No,HR,34,9087,1,Female,44,1,2,Executive,3,Divorced,10817,3,No,2,4,54,3,6,6,1
56,Yes,Finance,14,9088,3,Female,62,2,1,Analyst,3,Married,12546,3,No,2,4,67,2,12,1,0
46,No,HR,4,9089,3,Female,39,2,2,Executive,4,Single,9025,4,No,1,4,33,3,11,7,5
33,No,Marketing,16,9090,3,Female,38,4,3,Analyst,5,Single,10576,2,Yes,3,1,77,4,24,14,0
24,Yes,HR,39,9091,3,Female,26,2,2,Manager,4,Divorced,9607,4,No,1,2,47,3,18,6,2
55,No,IT,21,9092,3,Male,85,3,3,Executive,3,Married,10753,4,Yes,2,2,89,1,4,10,5
51,No,Finance,19,9093,2,Male,48,1,4,Analyst,5,Divorced,7109,4,Yes,4,2,91,2,4,2,4
53,Yes,Finance,29,9094,1,Male,17,3,5,Analyst,4,Divorced,6267,4,Yes,3,3,80,1,13,12,8
26,No,Sales,25,9095,3,Male,20,4,1,Manager,4,Married,18015,1,No,2,3,19,1,7,13,5
29,No,IT,49,9096,3,Male,73,3,5,Manager,4,Married,12427,1,Yes,2,2,79,2,23,11,2
36,No,Sales,40,9097,1,Male,41,4,3,Assistant,5,Married,17542,3,No,2,1,55,3,19,12,9
49,No,HR,19,9098,3,Female,97,3,3,Assistant,2,Married,8254,2,Yes,3,4,90,4,4,8,3
40,Yes,Marketing,13,9099,1,Male,86,3,3,Analyst,2,Married,7203,1,Yes,3,1,18,1,1,8,4
32,Yes,Finance,22,9100,1,Female,50,3,2,Assistant,3,Single,8890,2,Yes,2,3,21,4,8,14,3
20,No,Marketing,38,9101,2,Male,75,4,5,Executive,5,Single,13970,1,Yes,3,3,2,3,12,7,2
20,No,HR,28,9102,3,Female,96,3,3,Analyst,5,Single,15452,3,Yes,1,1,31,3,12,12,8
52,No,HR,9,9103,4,Female,85,1,4,Executive,1,Married,11541,4,Yes,3,2,12,1,20,7,8
57,No,IT,17,9104,4,Male,79,1,3,Assistant,4,Married,10891,3,Yes,3,2,76,4,11,12,4
44,No,Sales,34,9105,4,Male,19,2,5,Executive,3,Married,18073,3,No,2,1,25,3,21,14,0
45,No,Finance,5,9106,2,Male,56,2,3,Analyst,5,Divorced,12433,1,Yes,4,3,34,2,21,11,0
32,No,Finance,7,9107,1,Male,28,3,3,Executive,1,Single,17648,4,No,4,4,50,1,17,7,6
47,No,Marketing,31,9108,2,Male,79,4,1,Analyst,1,Single,12067,4,Yes,4,2,42,3,17,14,2
52,No,IT,41,9109,2,Female,26,1,3,Assistant,5,Divorced,14912,2,Yes,4,1,77,1,23,4,7
56,No,HR,29,9110,2,Male,97,1,5,Analyst,3,Divorced,17101,3,Yes,4,4,34,1,12,1,5
49,No,IT,7,9111,3,Female,16,4,1,Assistant,3,Single,18941,4,No,1,1,83,2,28,9,5
27,No,Finance,8,9112,2,Female,28,1,1,Manager,2,Married,17591,2,Yes,1,2,9,3,12,1,5
20,No,Sales,34,9113,2,Female,81,2,3,Assistant,2,Single,14730,4,No,3,2,83,2,17,12,5
31,No,Marketing,39,9114,2,Male,91,1,3,Analyst,3,Married,12011,4,Yes,4,4,86,1,29,12,2
24,No,HR,17,9115,4,Male,81,2,4,Analyst,1,Single,6909,4,No,4,1,8,3,9,5,5
43,No,HR,48,9116,2,Male,28,4,5,Manager,2,Single,15208,3,Yes,1,2,10,4,22,10,2
25,No,HR,48,9117,1,Male,48,4,5,Manager,1,Divorced,11400,2,Yes,3,3,55,1,13,13,4
44,No,Sales,4,9118,1,Male,59,4,2,Assistant,2,Divorced,4884,4,Yes,2,2,79,3,17,14,0
20,No,Finance,46,9119,4,Male,23,3,2,Executive,1,Married,7502,1,Yes,1,2,84,2,29,9,1
44,No,Finance,24,9120,3,Female,24,4,5,Executive,4,Married,10497,3,No,1,3,75,1,1,2,1
20,No,IT,31,9121,3,Male,22,1,3,Manager,5,Single,11298,3,No,4,3,68,3,21,5,8
51,No,IT,12,9122,1,Female,43,2,1,Assistant,3,Divorced,13887,1,No,4,2,57,2,27,11,4
22,No,Finance,24,9123,1,Female,75,4,4,Manager,4,Married,13677,4,No,1,1,41,4,3,11,0
38,No,HR,9,9124,3,Male,68,1,3,Manager,3,Married,4425,3,No,1,1,1,2,8,11,1
48,No,Sales,5,9125,3,Male,53,1,1,Analyst,1,Married,7605,1,No,1,2,15,1,8,1,5
21,Yes,Finance,33,9126,4,Male,47,4,5,Analyst,2,Single,18027,4,No,4,3,7,2,26,2,5
28,No,Sales,49,9127,4,Male,37,4,3,Analyst,2,Married,3240,2,Yes,2,4,81,3,8,1,1
36,No,Marketing,33,9128,2,Male,86,1,4,Manager,2,Married,16597,3,Yes,3,3,69,1,6,3,2
55,No,HR,41,9129,3,Male,54,1,2,Assistant,5,Divorced,18203,1,Yes,3,3,94,1,15,4,3
36,No,Marketing,48,9130,2,Female,37,1,1,Executive,5,Divorced,19687,2,Yes,4,4,59,3,21,1,9
31,No,Finance,45,9131,2,Female,73,1,3,Executive,3,Divorced,8093,2,Yes,2,1,3,2,5,10,0
39,No,IT,21,9132,1,Female,64,3,4,Analyst,2,Single,9047,1,No,2,3,76,3,6,1,9
22,No,Finance,5,9133,2,Female,78,4,3,Assistant,4,Divorced,14164,4,No,2,4,23,3,22,2,1
23,No,Marketing,7,9134,4,Female,70,3,5,Analyst,3,Divorced,3605,1,No,3,4,9,1,29,14,6
36,No,Sales,41,9135,1,Female,57,4,1,Assistant,5,Divorced,4038,3,No,2,4,37,1,26,4,5
56,No,Finance,28,9136,4,Male,98,4,5,Assistant,5,Divorced,3406,2,Yes,1,3,44,3,25,13,4
34,No,IT,8,9137,4,Male,72,2,5,Assistant,2,Married,4071,2,No,3,1,11,4,23,2,7
52,No,Marketing,36,9138,4,Male,26,2,2,Manager,5,Single,17204,3,No,2,3,2,4,6,2,2
35,No,Finance,14,9139,4,Female,50,1,5,Assistant,1,Married,16109,1,Yes,1,2,81,4,27,8,7
30,No,Marketing,4,9140,1,Female,87,4,4,Manager,5,Married,17506,2,No,3,2,53,4,10,11,4
39,No,Marketing,24,9141,3,Female,20,1,1,Executive,2,Single,9673,4,Yes,1,1,47,2,23,8,8
57,No,HR,36,9142,4,Male,46,4,2,Executive,3,Married,5987,1,Yes,2,1,61,1,19,7,8
43,No,Sales,8,9143,2,Male,79,2,3,Manager,5,Divorced,14861,4,Yes,4,4,93,4,28,11,6
35,No,HR,34,9144,1,Male,74,4,5,Executive,4,Single,3200,4,No,2,2,46,3,2,4,2
49,No,Marketing,33,9145,3,Female,68,2,3,Executive,4,Married,10825,1,No,1,3,88,1,26,7,3
53,Yes,IT,23,9146,2,Female,38,1,2,Analyst,1,Married,17420,4,No,4,2,0,2,7,14,5
20,No,IT,16,9147,1,Female,43,1,3,Manager,3,Divorced,5760,4,No,2,2,69,1,19,6,0
43,No,HR,20,9148,4,Male,22,2,4,Manager,1,Married,8225,2,No,1,3,46,4,13,7,1
43,No,IT,18,9149,4,Female,27,4,2,Manager,1,Married,7921,4,Yes,2,4,60,2,4,1,5
28,No,Marketing,36,9150,1,Male,77,1,1,Analyst,2,Married,6713,1,Yes,3,1,44,2,11,5,8
41,Yes,Finance,41,9151,4,Male,39,3,1,Manager,2,Single,12130,3,Yes,2,4,33,3,18,5,3
31,Yes,Marketing,20,9152,2,Male,43,3,1,Executive,2,Single,6116,4,No,3,4,52,3,21,7,2
36,No,Finance,14,9153,3,Male,73,1,1,Assistant,4,Married,6617,1,Yes,4,2,55,2,28,4,7
44,No,IT,17,9154,3,Male,75,1,2,Analyst,5,Married,11955,1,No,4,1,78,1,21,13,6
47,No,Sales,7,9155,2,Male,40,3,2,Analyst,3,Divorced,7619,4,Yes,4,2,13,3,11,1,1
34,Yes,Sales,17,9156,4,Male,98,3,2,Manager,2,Single,8188,3,Yes,3,1,40,4,13,3,9
49,No,Marketing,37,9157,2,Female,82,1,5,Assistant,3,Single,7966,4,Yes,1,3,40,2,10,14,3
46,No,Marketing,1,9158,4,Male,36,3,2,Assistant,1,Single,12461,1,No,2,3,5,1,26,4,9
41,Yes,IT,47,9159,4,Female,21,3,2,Assistant,5,Married,19342,3,Yes,1,4,45,1,17,5,5
29,No,Sales,41,9160,2,Male,71,3,2,Executive,4,Divorced,14032,4,Yes,4,2,36,3,4,14,1
50,Yes,Sales,29,9161,2,Male,76,3,1,Assistant,3,Divorced,18154,1,Yes,4,1,65,1,3,12,5
46,No,Marketing,41,9162,4,Male,32,1,4,Manager,5,Married,11865,1,No,4,2,5,3,7,8,8
31,No,Sales,19,9163,2,Female,24,4,1,Executive,3,Married,7604,4,Yes,2,1,94,1,16,8,3
50,No,Marketing,33,9164,1,Male,45,4,4,Assistant,1,Divorced,12133,4,No,3,3,75,1,21,12,9
51,No,HR,16,9165,2,Male,40,1,4,Manager,2,Divorced,7471,2,Yes,4,4,57,2,6,2,6
51,No,Sales,39,9166,1,Female,69,1,4,Executive,1,Single,6743,3,Yes,2,3,0,1,18,10,8
54,No,Finance,4,9167,1,Female,39,3,1,Executive,3,Married,9283,4,Yes,1,3,34,1,1,4,7
40,Yes,IT,35,9168,3,Female,66,3,5,Assistant,4,Single,6836,2,No,1,1,86,1,19,14,1
29,No,Marketing,5,9169,3,Female,32,3,3,Executive,3,Divorced,5428,1,Yes,3,2,58,4,10,2,8
35,No,Sales,16,9170,2,Male,38,2,5,Analyst,4,Single,17738,1,No,4,1,82,3,3,5,7
26,No,Sales,43,9171,2,Male,29,2,1,Manager,4,Divorced,14566,2,Yes,4,3,5,4,26,4,4
23,Yes,Marketing,28,9172,4,Female,22,1,4,Assistant,3,Divorced,12381,2,No,4,2,1,2,23,2,8
46,No,Finance,2,9173,1,Male,57,4,3,Manager,3,Single,16048,4,Yes,3,1,22,2,11,13,5
44,No,Sales,34,9174,1,Female,38,3,5,Manager,4,Married,14145,4,No,4,3,54,4,7,3,8
50,No,HR,14,9175,3,Female,99,2,2,Analyst,3,Single,13505,2,No,1,2,44,1,26,3,8
30,No,IT,28,9176,1,Female,79,4,5,Executive,5,Single,6624,1,Yes,3,4,91,2,6,14,2
39,No,Marketing,23,9177,2,Male,40,2,1,Analyst,4,Married,18414,2,No,3,4,21,1,14,7,6
55,No,Sales,39,9178,4,Female,88,1,3,Analyst,4,Married,10391,4,No,4,3,35,3,29,4,3
36,No,IT,45,9179,3,Male,40,3,2,Executive,3,Single,4909,1,Yes,1,1,1,1,20,1,3
30,No,Marketing,17,9180,1,Male,80,2,3,Assistant,1,Divorced,5674,3,Yes,1,4,16,4,8,5,6
49,No,Marketing,17,9181,4,Male,54,1,3,Manager,5,Single,6324,3,Yes,1,4,98,1,26,6,5
54,Yes,Marketing,14,9182,3,Female,28,4,5,Assistant,3,Divorced,5602,3,Yes,4,2,46,1,11,6,3
57,Yes,Finance,39,9183,1,Male,47,4,4,Assistant,2,Married,3154,1,Yes,1,2,10,1,2,14,4
41,No,HR,26,9184,2,Female,71,3,5,Analyst,5,Married,15057,1,Yes,1,3,21,3,7,12,5
46,No,Marketing,32,9185,1,Male,53,4,2,Executive,2,Divorced,14833,4,No,4,2,8,2,17,10,3
56,No,Finance,30,9186,4,Male,15,1,1,Executive,5,Single,13571,2,No,3,4,1,1,24,11,7
54,No,Marketing,44,9187,4,Male,51,2,5,Manager,4,Married,4527,1,No,4,4,69,2,5,2,3
23,No,Marketing,36,9188,1,Female,32,3,4,Executive,5,Divorced,3625,2,Yes,4,1,44,1,6,5,9
35,Yes,Finance,13,9189,1,Female,44,2,4,Assistant,3,Divorced,12657,1,Yes,2,3,74,2,22,4,3
35,No,HR,42,9190,1,Female,41,1,5,Executive,2,Single,19348,3,No,2,3,59,3,17,14,9
40,Yes,IT,13,9191,4,Female,74,4,2,Executive,1,Divorced,15428,3,Yes,2,2,10,2,23,11,9
45,No,Sales,26,9192,1,Male,63,2,4,Assistant,2,Divorced,6077,1,No,3,3,41,2,15,5,0
55,No,Marketing,30,9193,4,Male,44,4,4,Manager,4,Single,3904,1,No,1,4,52,3,3,7,5
38,No,HR,37,9194,3,Female,59,2,2,Manager,4,Married,16651,3,Yes,4,1,85,2,18,3,0
36,No,Sales,47,9195,1,Female,35,4,2,Assistant,1,Married,5022,2,Yes,4,1,36,1,15,14,8
45,Yes,Marketing,34,9196,1,Female,68,3,2,Executive,5,Married,4242,2,No,3,1,4,4,23,8,4
41,No,Sales,2,9197,3,Female,30,2,2,Executive,5,Divorced,13818,2,Yes,4,2,24,1,26,11,1
47,No,Finance,47,9198,2,Male,95,3,5,Manager,4,Divorced,5711,4,Yes,1,3,69,3,25,12,8
20,No,HR,26,9199,4,Female,32,1,5,Manager,1,Single,4294,4,Yes,3,2,72,3,4,12,7
55,No,HR,28,9200,3,Female,48,4,3,Manager,4,Divorced,13977,2,Yes,3,3,43,3,23,9,3
56,No,IT,45,9201,3,Male,35,1,3,Analyst,2,Divorced,15350,4,No,3,2,66,1,21,1,2
21,No,IT,1,9202,1,Female,90,4,3,Manager,5,Married,8937,4,No,2,2,55,4,10,1,3
36,Yes,Sales,7,9203,1,Male,45,3,4,Executive,2,Divorced,12055,1,Yes,3,1,25,2,26,9,9
59,Yes,Finance,3,9204,3,Female,24,4,2,Manager,2,Divorced,4556,2,No,3,2,16,4,11,14,3
57,No,Sales,31,9205,4,Male,18,3,5,Executive,3,Divorced,17461,2,No,3,4,14,3,23,10,8
40,Yes,Marketing,49,9206,1,Female,29,1,5,Executive,5,Single,8525,3,Yes,3,1,66,4,1,1,5
28,No,HR,3,9207,3,Female,67,1,2,Executive,4,Divorced,15907,3,Yes,3,4,28,4,27,2,3
32,No,Sales,41,9208,1,Female,73,3,3,Manager,4,Single,10525,3,Yes,3,2,63,1,29,3,1
